3/24/2011,9:22:56 AM,MSSQLSERVER,Information,Server ,17136,N/A,SVWD01054,Clearing tempdb database.
3/24/2011,9:22:56 AM,MSSQLSERVER,Information,Server ,17663,N/A,SVWD01054,Server name is 'SVWD01054'. This is an informational message only. No user action is required.
3/24/2011,9:22:56 AM,MSSQLSERVER,Information,Server ,17137,N/A,SVWD01054,Starting up database 'model'.
3/24/2011,9:22:56 AM,MSSQLSERVER,Information,Server ,958,N/A,SVWD01054,The resource database build version is 10.00.1600. This is an informational message only. No user action is required.
3/24/2011,9:22:56 AM,MSSQLSERVER,Information,Server ,17137,N/A,SVWD01054,Starting up database 'mssqlsystemresource'.
3/24/2011,9:22:56 AM,MSSQLSERVER,Information,Server ,19030,N/A,SVWD01054,"SQL Trace ID 1 was started by login ""sa""."
3/24/2011,9:22:56 AM,MSSQLSERVER,Information,Server ,5579,N/A,SVWD01054,"FILESTREAM: effective level = 0, configured level = 0, file system access share name = 'MSSQLSERVER'."
3/24/2011,9:22:56 AM,MSSQLSERVER,Information,Server ,3454,N/A,SVWD01054,Recovery is writing a checkpoint in database 'master' (1). This is an informational message only. No user action is required.
3/24/2011,9:22:55 AM,MSSQLSERVER,Information,Server ,17137,N/A,SVWD01054,Starting up database 'master'.
3/24/2011,9:22:55 AM,MSSQLSERVER,Information,Server ,17152,N/A,SVWD01054,Node configuration: node 0: CPU mask: 0x0000000f Active CPU mask: 0x0000000f. This message provides a description of the NUMA configuration for this computer. This is an informational message only. No user action is required.
3/24/2011,9:22:55 AM,MSSQLSERVER,Information,Server ,17125,N/A,SVWD01054,Using dynamic lock allocation.  Initial allocation of 2500 Lock blocks and 5000 Lock Owner blocks per node.  This is an informational message only.  No user action is required.
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3CA0 generated by BIOS0 at 3/24/2011 9:21:26 AM

Device: System Init#0
Assert: System boot initiated: Initiated by power up"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3C8C generated by BIOS0 at 3/24/2011 9:21:26 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: Starting OS boot process, e.g. calling Int 19h"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3C78 generated by BIOS0 at 3/24/2011 9:21:24 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: User authentication"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3C64 generated by BIOS0 at 3/24/2011 9:21:21 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: Secondary processor(s) initialization"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3C50 generated by BIOS0 at 3/24/2011 9:20:50 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: Option ROM initialization"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3C3C generated by BIOS0 at 3/24/2011 9:20:50 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: User authentication"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3C28 generated by BIOS0 at 3/24/2011 9:20:50 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: Pointing device test"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3C14 generated by BIOS0 at 3/24/2011 9:20:50 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: Hard-disk initialization"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3C00 generated by BIOS0 at 3/24/2011 9:20:50 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: Floppy initialization"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3BEC generated by BIOS0 at 3/24/2011 9:20:50 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: External Memory init"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3BD8 generated by BIOS0 at 3/24/2011 9:20:49 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: External Memory init"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3BC4 generated by BIOS0 at 3/24/2011 9:20:41 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: Video initialization"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3BB0 generated by BIOS0 at 3/24/2011 9:20:41 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: Keyboard controller initialization"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3B9C generated by BIOS0 at 3/24/2011 9:20:41 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: Keyboard test"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3B88 generated by BIOS0 at 3/24/2011 9:20:36 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: USB resource configuration"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3B74 generated by BIOS0 at 3/24/2011 9:20:36 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: USB resource configuration"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3B60 generated by BIOS0 at 3/24/2011 9:20:35 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: PCI resource configuration"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3B4C generated by BIOS0 at 3/24/2011 9:20:30 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: USB resource configuration"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3B38 generated by BIOS0 at 3/24/2011 9:20:30 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: Embedded controller/management controller initialization"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3B24 generated by BIOS0 at 3/24/2011 9:20:27 AM

Device: POST Error#0
Assert: System Firmware Progress: BIOS Progress: Cache initialization"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3B10 generated by BMC0 at 3/24/2011 9:19:54 AM

Device: HA Event Board#0
Assert: System State Change: CRU0 CPU reset asserted"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3AFC generated by BMC0 at 3/24/2011 9:19:54 AM

Device: HA Event Board#0
Assert: System State Change: CRU0 IO reset asserted"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3AE8 generated by BMC0 at 3/24/2011 9:19:54 AM

Device: HA Event Board#0
Assert: System State Change: CRU1 IO reset asserted"
3/24/2011,9:22:55 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3AD4 generated by BMC0 at 3/24/2011 9:19:54 AM

Device: HA Event Board#0
Assert: System State Change: CRU1 CPU reset asserted"
3/24/2011,9:22:55 AM,MSSQLSERVER,Information,Server ,17180,N/A,SVWD01054,"SQL Server is not configured to use all of the available system memory. To enable SQL Server to use more memory, set the awe enabled option to 1 by using the sp_configure stored procedure."
3/24/2011,9:22:55 AM,MSSQLSERVER,Information,Server ,17164,N/A,SVWD01054,Detected 4 CPUs. This is an informational message; no user action is required.
3/24/2011,9:22:55 AM,MSSQLSERVER,Information,Server ,17162,N/A,SVWD01054,SQL Server is starting at normal priority base (=7). This is an informational message only. No user action is required.
3/24/2011,9:22:55 AM,MSSQLSERVER,Information,Server ,17110,N/A,SVWD01054,"Registry startup parameters: 
	 -d C:\Program Files\Microsoft SQL Server\MSSQL10.MSSQLSERVER\MSSQL\DATA\master.mdf
	 -e C:\Program Files\Microsoft SQL Server\MSSQL10.MSSQLSERVER\MSSQL\Log\ERRORLOG
	 -l C:\Program Files\Microsoft SQL Server\MSSQL10.MSSQLSERVER\MSSQL\DATA\mastlog.ldf"
3/24/2011,9:22:55 AM,MSSQLSERVER,Information,Server ,17176,N/A,SVWD01054,This instance of SQL Server last reported using a process ID of 1948 at 3/24/2011 9:20:01 AM (local) 3/24/2011 2:20:01 AM (UTC). This is an informational message only; no user action is required.
3/24/2011,9:22:55 AM,MSSQLSERVER,Information,Server ,17111,N/A,SVWD01054,Logging SQL Server messages in file 'C:\Program Files\Microsoft SQL Server\MSSQL10.MSSQLSERVER\MSSQL\Log\ERRORLOG'.
3/24/2011,9:22:55 AM,MSSQLSERVER,Information,Server ,15268,N/A,SVWD01054,Authentication mode is MIXED.
3/24/2011,9:22:55 AM,MSSQLSERVER,Information,Server ,17104,N/A,SVWD01054,Server process ID is 1952.
3/24/2011,9:22:55 AM,MSSQLSERVER,Information,Server ,17103,N/A,SVWD01054,All rights reserved.
3/24/2011,9:22:55 AM,MSSQLSERVER,Information,Server ,17101,N/A,SVWD01054,(c) 2005 Microsoft Corporation.
3/24/2011,9:22:55 AM,MSSQLSERVER,Information,Server ,17069,N/A,SVWD01054,"Microsoft SQL Server 2008 (RTM) - 10.0.1600.22 (Intel X86) 
	Jul  9 2008 14:43:34 
	Copyright (c) 1988-2008 Microsoft Corporation
	Standard Edition on Windows NT 5.2 <X86> (Build 3790: Service Pack 2)
"
3/24/2011,9:22:55 AM,HULFT,Information,None,0,N/A,SVWD01054,Use HULPATH = [C:\HULFT Family\hulft7\etc].
3/24/2011,9:22:55 AM,ftSysMad,Information,None,10003,N/A,SVWD01054,Service ftSysMad has started.
3/24/2011,9:22:55 AM,ftSysRpcProv,Information,None,10003,N/A,SVWD01054,Service ftSysRpcProv has started.
3/24/2011,9:22:54 AM,ftSysEService,Information,None,0,N/A,SVWD01054,Service started successfully.
3/24/2011,9:22:54 AM,EventSystem,Information,None,4625,N/A,SVWD01054,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
3/24/2011,9:22:53 AM,MSDTC,Information,TM,4193,N/A,SVWD01054,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
3/24/2011,9:20:01 AM,MSSQLSERVER,Information,Server ,17147,N/A,SVWD01054,SQL Server is terminating because of a system shutdown. This is an informational message only. No user action is required.
3/24/2011,9:19:59 AM,Userenv,Warning,None,1517,NT AUTHORITY\SYSTEM,SVWD01054,"Windows saved user SVWD01054\Administrator registry while an application or service was still using the registry during log off. The memory used by the user's registry has not been freed. The registry will be unloaded when it is no longer in use. 

 This is often caused by services running as a user account, try configuring the services to run in either the LocalService or NetworkService account."
3/24/2011,1:14:33 AM,SceCli,Information,None,1704,N/A,SVWD01054,Security policy in the Group policy objects has been applied successfully.
3/24/2011,12:00:02 AM,MSSQLSERVER,Information,Server ,17177,N/A,SVWD01054,This instance of SQL Server has been using a process ID of 1948 since 3/23/2011 7:52:42 AM (local) 3/23/2011 12:52:42 AM (UTC). This is an informational message only; no user action is required.
3/23/2011,7:59:38 AM,MSSQLSERVER,Information,Server ,17890,N/A,SVWD01054,"A significant part of sql server process memory has been paged out. This may result in a performance degradation. Duration: 327 seconds. Working set (KB): 9440, committed (KB): 38016, memory utilization: 24%%."
3/23/2011,7:56:48 AM,LoadPerf,Information,None,1000,N/A,SVWD01054,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
3/23/2011,7:56:48 AM,LoadPerf,Information,None,1001,N/A,SVWD01054,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
3/23/2011,7:53:46 AM,MSSQLSERVER,Information,Server ,17890,N/A,SVWD01054,"A significant part of sql server process memory has been paged out. This may result in a performance degradation. Duration: 0 seconds. Working set (KB): 1568, committed (KB): 38016, memory utilization: 4%%."
3/23/2011,7:53:10 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3AC0 generated by BMC0 at 3/23/2011 7:53:05 AM

Device: HA Event Board#0
Assert: System State Change: CRU1 CPU reset de-asserted"
3/23/2011,7:53:10 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3AAC generated by BMC0 at 3/23/2011 7:53:03 AM

Device: HA Event Board#0
Assert: System State Change: CRU1 CPU power on"
3/23/2011,7:53:02 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3A98 generated by BMC0 at 3/23/2011 7:52:58 AM

Device: HA Event Board#0
Assert: System State Change: CRU1 CPU power off"
3/23/2011,7:53:02 AM,ftSysEService,Information,None,10812,N/A,SVWD01054,"SEL record 0x3A84 generated by BMC0 at 3/23/2011 7:52:58 AM

Device: HA Event Board#0
Assert: System State Change: CRU1 CPU reset asserted"
3/23/2011,7:52:47 AM,SymSnapService,Information,None,0,N/A,SVWD01054,The description for Event ID ( 0 ) in Source ( SymSnapService ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: Service started.
3/23/2011,7:52:46 AM,SceCli,Information,None,1704,N/A,SVWD01054,Security policy in the Group policy objects has been applied successfully.
3/23/2011,7:52:42 AM,MSSQLSERVER,Information,Server ,3408,N/A,SVWD01054,Recovery is complete. This is an informational message only. No user action is required.
3/23/2011,7:52:42 AM,MSSQLSERVER,Information,Server ,3454,N/A,SVWD01054,Recovery is writing a checkpoint in database 'pis_development' (7). This is an informational message only. No user action is required.
3/23/2011,7:52:42 AM,MSSQLSERVER,Information,Server ,3407,N/A,SVWD01054,0 transactions rolled back in database 'pis_development' (7). This is an informational message only. No user action is required.
3/23/2011,7:52:42 AM,MSSQLSERVER,Information,Server ,3406,N/A,SVWD01054,598 transactions rolled forward in database 'pis_development' (7). This is an informational message only. No user action is required.
3/23/2011,7:52:38 AM,MSSQLSERVER,Information,Server ,3454,N/A,SVWD01054,Recovery is writing a checkpoint in database 'msdb' (4). This is an informational message only. No user action is required.
3/23/2011,7:52:38 AM,MSSQLSERVER,Information,Server ,3407,N/A,SVWD01054,0 transactions rolled back in database 'msdb' (4). This is an informational message only. No user action is required.
3/23/2011,7:52:38 AM,MSSQLSERVER,Information,Server ,3406,N/A,SVWD01054,8 transactions rolled forward in database 'msdb' (4). This is an informational message only. No user action is required.
3/23/2011,7:52:37 AM,MSSQLSERVER,Information,Server ,17137,N/A,SVWD01054,Starting up database 'pis_development'.
3/23/2011,7:52:37 AM,MSSQLSERVER,Information,Server ,17137,N/A,SVWD01054,Starting up database 'pis_production'.
3/23/2011,7:52:37 AM,MSSQLSERVER,Information,Server ,17137,N/A,SVWD01054,Starting up database 'RT50BodyShopEquipment'.
3/23/2011,7:52:37 AM,MSSQLSERVER,Information,Server ,17137,N/A,SVWD01054,Starting up database 'ReportServer'.
3/23/2011,7:52:37 AM,MSSQLSERVER,Information,Server ,17137,N/A,SVWD01054,Starting up database 'msdb'.
3/23/2011,7:52:37 AM,MSSQLSERVER,Information,Server ,17137,N/A,SVWD01054,Starting up database 'ReportServerTempDB'.
3/23/2011,7:52:37 AM,MSSQLSERVER,Information,Server ,30090,N/A,SVWD01054,A new instance of the full-text filter daemon host process has been successfully started.
3/23/2011,7:52:29 AM,MSSQLServerOLAPService,Information,(289),0,N/A,SVWD01054,Service started.
3/23/2011,7:52:29 AM,MSSQLServerOLAPService,Information,(289),5,N/A,SVWD01054,The flight recorder was started.
3/23/2011,7:52:28 AM,ftSysSsn,Information,None,10003,N/A,SVWD01054,Service ftSysSsn has started.
3/23/2011,7:52:26 AM,EventSystem,Warning,(52),4356,N/A,SVWD01054,The COM+ Event System failed to create an instance of the subscriber {58FC39EB-9DBD-4EA7-B7B4-9404CC6ACFAB}.  StandardCreateInstance returned HRESULT 8000401A.
3/23/2011,7:52:26 AM,Backup Exec System Recovery,Information,Medium Priority ,100,N/A,SVWD01054,"Info 6C8F0427: Backup Exec System Recovery service started successfully.
Details: 
Source: Backup Exec System Recovery"
3/23/2011,7:52:26 AM,ftSysRas,Information,None,10003,N/A,SVWD01054,Service ftSysRas has started.
3/23/2011,7:52:26 AM,ftSys SNMPextend,Information,None,11012,N/A,SVWD01054,ftSys SNMP Extension Agent starting.  Copyright © 2001-2006 Stratus Technologies Bermuda Ltd.
3/23/2011,7:52:26 AM,EsmTrapRedirection,Information,None,105,N/A,SVWD01054,The service was started.
3/23/2011,7:52:26 AM,EsmBaseService,Warning,None,2,N/A,SVWD01054,Warning message: Can't bind on the SNMP-TRAP port(UDP). Therefore SNMP-TRAP message by UDP is not receivable.
3/23/2011,7:52:26 AM,SQLBrowser,Information,None,12,N/A,SVWD01054,The SQLBrowser service has started.
3/23/2011,7:52:26 AM,SQLBrowser,Information,None,17,N/A,SVWD01054,The SQLBrowser is enabling Analysis Services discovery support.
3/23/2011,7:52:26 AM,SQLBrowser,Information,None,16,N/A,SVWD01054,The SQLBrowser is enabling SQL instance and connectivity discovery support.
3/23/2011,7:52:26 AM,MSSQLSERVER,Information,Server ,17126,N/A,SVWD01054,SQL Server is now ready for client connections. This is an informational message; no user action is required.
3/23/2011,7:52:26 AM,MSSQLSERVER,Information,Server ,26059,N/A,SVWD01054,The SQL Server Network Interface library successfully registered the Service Principal Name (SPN) [ MSSQLSvc/svwd01054.isuzu.co.th:1433 ] for the SQL Server service. 
3/23/2011,7:52:26 AM,MSSQLSERVER,Information,Server ,26059,N/A,SVWD01054,The SQL Server Network Interface library successfully registered the Service Principal Name (SPN) [ MSSQLSvc/svwd01054.isuzu.co.th ] for the SQL Server service. 
3/23/2011,7:52:18 AM,MSSQLSERVER,Information,Server ,9688,N/A,SVWD01054,Service Broker manager has started.
3/23/2011,7:52:18 AM,MSSQLSERVER,Information,Server ,9666,N/A,SVWD01054,The Database Mirroring protocol transport is disabled or not configured.
3/23/2011,7:52:18 AM,MSSQLSERVER,Information,Server ,9666,N/A,SVWD01054,The Service Broker protocol transport is disabled or not configured.
3/23/2011,7:52:18 AM,MSSQLSERVER,Information,Server ,17137,N/A,SVWD01054,Starting up database 'tempdb'.
3/23/2011,7:52:17 AM,MSSQLSERVER,Information,Server ,17136,N/A,SVWD01054,Clearing tempdb database.
3/23/2011,7:52:17 AM,MSSQLSERVER,Information,Server ,17201,N/A,SVWD01054,Dedicated admin connection support was established for listening locally on port 1434.
3/23/2011,7:52:17 AM,MSSQLSERVER,Information,Server ,26022,N/A,SVWD01054,Server is listening on [ 127.0.0.1 <ipv4> 1434].
3/23/2011,7:52:17 AM,MSSQLSERVER,Information,Server ,26028,N/A,SVWD01054,Server named pipe provider is ready to accept connection on [ \\.\pipe\sql\query ].
3/23/2011,7:52:17 AM,MSSQLSERVER,Information,Server ,26048,N/A,SVWD01054,Server local connection provider is ready to accept connection on [ \\.\pipe\SQLLocal\MSSQLSERVER ].
3/23/2011,7:52:17 AM,MSSQLSERVER,Information,Server ,26022,N/A,SVWD01054,Server is listening on [ 'any' <ipv4> 1433].
3/23/2011,7:52:17 AM,MSSQLSERVER,Information,Server ,26018,N/A,SVWD01054,A self-generated certificate was successfully loaded for encryption.
3/23/2011,7:52:17 AM,MSSQLSERVER,Information,Server ,17663,N/A,SVWD01054,Server name is 'SVWD01054'. This is an informational message only. No user action is required.
3/23/2011,7:52:17 AM,MSSQLSERVER,Information,Server ,17137,N/A,SVWD01054,Starting up database 'model'.
3/23/2011,7:52:16 AM,MSSQLSERVER,Information,Server ,958,N/A,SVWD01054,The resource database build version is 10.00.1600. This is an informational message only. No user action is required.
3/23/2011,7:52:16 AM,MSSQLSERVER,Information,Server ,17137,N/A,SVWD01054,Starting up database 'mssqlsystemresource'.
3/23/2011,7:52:16 AM,MSSQLSERVER,Information,Server ,19030,N/A,SVWD01054,"SQL Trace ID 1 was started by login ""sa""."
